Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
121,CA-2024-556068,2024-12-10,2024-12-14,Second Class,CUST-00258,Joseph Smith,Corporate,United States,Chicago,Illinois,68183,Central,OFF-AR-10000015,Office Supplies,Art,Art Model-O15,150.72,6,0.0,78.43
122,CA-2024-249715,2024-10-08,2024-10-15,Standard Class,CUST-00014,Eric Hoffmann,Home Office,United States,Newark,New Jersey,93560,East,OFF-BI-10000014,Office Supplies,Binders,Binder Model-N14,91.02,3,0.0,51.96
123,CA-2026-734487,2026-05-19,2026-05-26,Standard Class,CUST-00174,Mark Williams,Home Office,United States,Philadelphia,Pennsylvania,18812,East,OFF-AP-10000001,Office Supplies,Appliances,Appliance Model-A1,1174.22,6,0.2,294.94
124,CA-2024-361736,2024-06-06,2024-06-09,First Class,CUST-00140,Patricia Martinez,Corporate,United States,Houston,Texas,85225,Central,FUR-FU-10000006,Furniture,Furnishings,Furnishing Model-F6,191.07,7,0.6,-82.77
125,CA-2024-309902,2024-11-16,2024-11-21,Second Class,CUST-00148,Charles Robinson,Consumer,United States,Boston,Massachusetts,44116,East,OFF-SU-10000001,Office Supplies,Supplies,Supplie Model-A1,401.28,10,0.2,50.32
126,CA-2024-844007,2024-11-15,2024-11-17,First Class,CUST-00314,Karen Miller,Home Office,United States,Houston,Texas,99381,Central,TEC-PH-10000008,Technology,Phones,Phone Model-H8,4658.52,6,0.0,2281.26
127,CA-2024-930541,2024-03-07,2024-03-10,First Class,CUST-00102,Richard Miller,Home Office,United States,Salt Lake City,Utah,93584,West,FUR-FU-10000015,Furniture,Furnishings,Furnishing Model-O15,788.21,9,0.1,305.32
128,CA-2024-851759,2024-12-01,2024-12-04,First Class,CUST-00232,Patricia Johnson,Corporate,United States,Richmond,Virginia,82305,South,FUR-FU-10000004,Furniture,Furnishings,Furnishing Model-D4,123.7,2,0.2,36.39
129,CA-2026-813145,2026-01-06,2026-01-10,Second Class,CUST-00342,William Perez,Home Office,United States,Indianapolis,Indiana,19666,Central,FUR-FU-10000003,Furniture,Furnishings,Furnishing Model-C3,233.92,2,0.0,106.96
130,CA-2025-643269,2025-06-13,2025-06-20,Standard Class,CUST-00348,Robert Lee,Corporate,United States,Seattle,Washington,66704,West,OFF-FA-10000009,Office Supplies,Fasteners,Fastener Model-I9,13.75,1,0.0,8.83
131,CA-2024-231250,2024-06-05,2024-06-07,First Class,CUST-00114,Donald Jackson,Corporate,United States,Portland,Oregon,78012,West,TEC-MA-10000005,Technology,Machines,Machine Model-E5,774.48,2,0.2,36.81
132,CA-2025-734534,2025-10-02,2025-10-07,Second Class,CUST-00023,Janet Molinari,Consumer,United States,Denver,Colorado,86106,West,FUR-FU-10000010,Furniture,Furnishings,Furnishing Model-J10,288.3,10,0.0,94.15
133,CA-2024-904214,2024-12-11,2024-12-16,Second Class,CUST-00010,Joel Eaton,Home Office,United States,New York,New York,15958,East,TEC-PH-10000003,Technology,Phones,Phone Model-C3,5518.44,10,0.1,2372.64
134,CA-2025-943776,2025-08-08,2025-08-14,Standard Class,CUST-00007,Pete Kriz,Consumer,United States,Milwaukee,Wisconsin,81509,Central,OFF-AP-10000015,Office Supplies,Appliances,Appliance Model-O15,1052.4,5,0.0,413.58
135,CA-2026-456717,2026-04-06,2026-04-09,First Class,CUST-00182,Sandra Martin,Corporate,United States,Newark,New Jersey,17852,East,FUR-FU-10000011,Furniture,Furnishings,Furnishing Model-K11,466.88,8,0.0,193.44
136,CA-2025-380464,2025-12-24,2025-12-31,Standard Class,CUST-00126,Nancy Williams,Corporate,United States,Chicago,Illinois,58567,Central,OFF-FA-10000012,Office Supplies,Fasteners,Fastener Model-L12,47.84,6,0.1,27.09
137,CA-2025-299055,2025-11-02,2025-11-05,First Class,CUST-00146,David Taylor,Consumer,United States,Chicago,Illinois,30932,Central,TEC-AC-10000014,Technology,Accessories,Accessorie Model-N14,625.7,10,0.0,304.14
138,CA-2026-151021,2026-12-16,2026-12-19,First Class,CUST-00204,Daniel Johnson,Consumer,United States,New York,New York,61543,East,OFF-FA-10000010,Office Supplies,Fasteners,Fastener Model-J10,23.68,4,0.2,10.8
139,CA-2024-862847,2024-02-21,2024-02-26,Second Class,CUST-00284,Robert Martin,Consumer,United States,Detroit,Michigan,80345,Central,FUR-BO-10000003,Furniture,Bookcases,Bookcase Model-C3,1512.83,7,0.3,-283.05
140,CA-2025-628750,2025-01-09,2025-01-12,First Class,CUST-00011,Ken Lonsdale,Home Office,United States,Houston,Texas,84747,Central,OFF-LA-10000009,Office Supplies,Labels,Label Model-I9,11.66,9,0.8,-14.84
141,CA-2025-891638,2025-04-06,2025-04-09,First Class,CUST-00268,James Miller,Corporate,United States,Philadelphia,Pennsylvania,22672,East,OFF-BI-10000011,Office Supplies,Binders,Binder Model-K11,74.66,6,0.6,-8.67
142,CA-2024-443897,2024-12-17,2024-12-18,Same Day,CUST-00011,Ken Lonsdale,Home Office,United States,Philadelphia,Pennsylvania,53652,East,TEC-AC-10000011,Technology,Accessories,Accessorie Model-K11,391.63,8,0.4,49.91
143,CA-2025-690268,2025-09-19,2025-09-23,Second Class,CUST-00264,Betty Sanchez,Home Office,United States,Henderson,Kentucky,54089,South,OFF-FA-10000010,Office Supplies,Fasteners,Fastener Model-J10,113.4,9,0.0,70.38
144,CA-2024-860557,2024-11-02,2024-11-03,Same Day,CUST-00138,Anthony Lee,Corporate,United States,Nashville,Tennessee,24366,South,TEC-PH-10000011,Technology,Phones,Phone Model-K11,2166.15,5,0.0,1023.07
145,CA-2026-856442,2026-06-12,2026-06-13,Same Day,CUST-00254,Sarah Miller,Corporate,United States,Detroit,Michigan,95929,Central,TEC-AC-10000006,Technology,Accessories,Accessorie Model-F6,1463.7,10,0.0,745.04
146,CA-2024-428930,2024-02-22,2024-02-24,First Class,CUST-00218,Christopher Thomas,Consumer,United States,Chicago,Illinois,99224,Central,OFF-AP-10000003,Office Supplies,Appliances,Appliance Model-C3,92.62,2,0.2,-1.06
147,CA-2025-794395,2025-11-14,2025-11-19,Second Class,CUST-00346,Sarah Rodriguez,Consumer,United States,Milwaukee,Wisconsin,18163,Central,OFF-SU-10000001,Office Supplies,Supplies,Supplie Model-A1,89.72,4,0.0,15.89
148,CA-2025-301603,2025-05-04,2025-05-07,First Class,CUST-00044,Zack Olson,Consumer,United States,Indianapolis,Indiana,54869,Central,OFF-LA-10000005,Office Supplies,Labels,Label Model-E5,50.75,5,0.0,30.53
149,CA-2024-687713,2024-09-09,2024-09-12,First Class,CUST-00064,Robert Johnson,Home Office,United States,Charlotte,North Carolina,37168,South,OFF-ST-10000012,Office Supplies,Storage,Storage Model-L12,881.4,6,0.0,380.7
150,CA-2026-848831,2026-03-25,2026-03-28,First Class,CUST-00031,Justin Ritter,Consumer,United States,Columbus,Ohio,55237,Central,TEC-PH-10000005,Technology,Phones,Phone Model-E5,862.14,3,0.6,-239.54
151,CA-2024-243941,2024-03-21,2024-03-25,Second Class,CUST-00284,Robert Martin,Consumer,United States,Nashville,Tennessee,72793,South,FUR-TA-10000010,Furniture,Tables,Table Model-J10,1772.44,9,0.3,-829.81
152,CA-2024-446337,2024-04-21,2024-04-26,Second Class,CUST-00072,David Anderson,Home Office,United States,Los Angeles,California,97796,West,TEC-MA-10000007,Technology,Machines,Machine Model-G7,2339.33,4,0.2,172.42
153,CA-2026-598807,2026-01-04,2026-01-10,Standard Class,CUST-00344,Sandra Rodriguez,Home Office,United States,Los Angeles,California,82135,West,TEC-PH-10000011,Technology,Phones,Phone Model-K11,5902.96,7,0.0,2906.68
154,CA-2025-343500,2025-05-03,2025-05-10,Standard Class,CUST-00096,Margaret Hernandez,Corporate,United States,Charlotte,North Carolina,94659,South,FUR-CH-10000001,Furniture,Chairs,Chair Model-A1,826.34,2,0.0,257.22
155,CA-2025-295361,2025-07-01,2025-07-08,Standard Class,CUST-00009,Ola Baker,Consumer,United States,Phoenix,Arizona,33040,West,TEC-MA-10000015,Technology,Machines,Machine Model-O15,7837.41,7,0.0,2183.22
156,CA-2026-240718,2026-02-05,2026-02-08,First Class,CUST-00009,Ola Baker,Consumer,United States,Boston,Massachusetts,84443,East,OFF-PA-10000005,Office Supplies,Paper,Paper Model-E5,52.32,6,0.2,17.43
157,CA-2026-114768,2026-05-21,2026-05-24,First Class,CUST-00049,Alan Barnes,Corporate,United States,Boston,Massachusetts,31298,East,OFF-SU-10000008,Office Supplies,Supplies,Supplie Model-H8,256.5,5,0.0,77.6
158,CA-2026-640310,2026-01-24,2026-01-27,First Class,CUST-00240,Jessica Garcia,Corporate,United States,Seattle,Washington,90079,West,TEC-CO-10000010,Technology,Copiers,Copier Model-J10,7718.2,7,0.0,4350.92
159,CA-2024-445637,2024-11-06,2024-11-08,First Class,CUST-00194,Thomas Brown,Consumer,United States,Atlanta,Georgia,10895,South,OFF-AP-10000007,Office Supplies,Appliances,Appliance Model-G7,1167.12,8,0.0,405.2
160,CA-2024-267475,2024-11-05,2024-11-10,Second Class,CUST-00002,Sean O'Donnell,Consumer,United States,Nashville,Tennessee,57127,South,OFF-ST-10000013,Office Supplies,Storage,Storage Model-M13,125.06,2,0.0,42.53
161,CA-2025-331577,2025-02-19,2025-02-25,Standard Class,CUST-00344,Sandra Rodriguez,Home Office,United States,Nashville,Tennessee,25389,South,OFF-PA-10000014,Office Supplies,Paper,Paper Model-N14,276.95,5,0.0,172.02
162,CA-2024-894139,2024-08-12,2024-08-16,Second Class,CUST-00039,Todd Boyes,Corporate,United States,Milwaukee,Wisconsin,89395,Central,OFF-BI-10000006,Office Supplies,Binders,Binder Model-F6,309.96,9,0.0,174.47
163,CA-2025-837952,2025-07-04,2025-07-11,Standard Class,CUST-00060,Donald Ramirez,Corporate,United States,Salt Lake City,Utah,88094,West,TEC-CO-10000014,Technology,Copiers,Copier Model-N14,11394.99,9,0.0,6548.99
164,CA-2025-813341,2025-11-02,2025-11-09,Standard Class,CUST-00230,Lisa Lee,Home Office,United States,Denver,Colorado,80341,West,FUR-FU-10000009,Furniture,Furnishings,Furnishing Model-I9,252.9,9,0.0,90.45
165,CA-2024-805448,2024-07-29,2024-08-02,Second Class,CUST-00023,Janet Molinari,Consumer,United States,Houston,Texas,69432,Central,FUR-FU-10000004,Furniture,Furnishings,Furnishing Model-D4,106.34,8,0.8,-199.5
166,CA-2026-166857,2026-04-06,2026-04-07,Same Day,CUST-00152,Mark Lee,Home Office,United States,Miami,Florida,38560,South,OFF-LA-10000014,Office Supplies,Labels,Label Model-N14,25.76,7,0.0,7.53
167,CA-2025-570325,2025-07-08,2025-07-09,Same Day,CUST-00190,Joseph Perez,Home Office,United States,Boston,Massachusetts,63591,East,FUR-TA-10000002,Furniture,Tables,Table Model-B2,2274.41,7,0.5,-2117.08
168,CA-2026-654531,2026-06-09,2026-06-13,Second Class,CUST-00142,Jennifer Anderson,Consumer,United States,Newark,New Jersey,96742,East,TEC-CO-10000014,Technology,Copiers,Copier Model-N14,4767.5,6,0.2,2143.75
169,CA-2024-963355,2024-05-10,2024-05-12,First Class,CUST-00000,Claire Gute,Home Office,United States,Boston,Massachusetts,70686,East,OFF-ST-10000008,Office Supplies,Storage,Storage Model-H8,1046.08,7,0.0,453.04
170,CA-2024-205797,2024-12-05,2024-12-08,First Class,CUST-00048,Dorothy Wardle,Corporate,United States,New York,New York,96533,East,OFF-EN-10000003,Office Supplies,Envelopes,Envelope Model-C3,18.33,1,0.1,11.22
171,CA-2025-345536,2025-11-08,2025-11-14,Standard Class,CUST-00011,Ken Lonsdale,Home Office,United States,Columbus,Ohio,40715,Central,OFF-LA-10000004,Office Supplies,Labels,Label Model-D4,2.8,1,0.6,-0.1
172,CA-2026-388519,2026-04-15,2026-04-20,Second Class,CUST-00112,Betty Jackson,Corporate,United States,Atlanta,Georgia,49552,South,TEC-CO-10000015,Technology,Copiers,Copier Model-O15,4014.65,9,0.2,1647.33
173,CA-2024-774565,2024-03-03,2024-03-08,Second Class,CUST-00326,Margaret Lee,Home Office,United States,Salt Lake City,Utah,98965,West,OFF-EN-10000005,Office Supplies,Envelopes,Envelope Model-E5,18.9,1,0.0,12.23
174,CA-2025-415344,2025-11-18,2025-11-23,Second Class,CUST-00112,Betty Jackson,Corporate,United States,Columbus,Ohio,29558,Central,OFF-AR-10000002,Office Supplies,Art,Art Model-B2,118.48,9,0.4,21.5
175,CA-2026-367382,2026-05-28,2026-06-04,Standard Class,CUST-00186,Anthony White,Home Office,United States,Baltimore,Maryland,64090,East,TEC-PH-10000008,Technology,Phones,Phone Model-H8,3509.0,9,0.1,1501.96
176,CA-2024-176319,2024-07-27,2024-07-28,Same Day,CUST-00180,Jennifer Rodriguez,Home Office,United States,Miami,Florida,80206,South,OFF-SU-10000006,Office Supplies,Supplies,Supplie Model-F6,76.19,1,0.1,17.9
177,CA-2024-116078,2024-07-11,2024-07-16,Second Class,CUST-00320,Susan Martinez,Consumer,United States,Phoenix,Arizona,37379,West,TEC-CO-10000013,Technology,Copiers,Copier Model-M13,6988.7,5,0.0,3993.22
178,CA-2024-913185,2024-08-04,2024-08-10,Standard Class,CUST-00030,Patrick O'Donnell,Corporate,United States,Chicago,Illinois,89220,Central,OFF-SU-10000001,Office Supplies,Supplies,Supplie Model-A1,113.64,4,0.0,29.46
179,CA-2024-941814,2024-10-16,2024-10-21,Second Class,CUST-00282,Robert Ramirez,Consumer,United States,Charlotte,North Carolina,44283,South,OFF-BI-10000003,Office Supplies,Binders,Binder Model-C3,336.0,8,0.0,194.4
180,CA-2026-117007,2026-01-09,2026-01-16,Standard Class,CUST-00112,Betty Jackson,Corporate,United States,Portland,Oregon,51015,West,OFF-EN-10000001,Office Supplies,Envelopes,Envelope Model-A1,24.56,4,0.0,13.99
181,CA-2024-357666,2024-09-24,2024-09-29,Second Class,CUST-00246,Patricia Johnson,Home Office,United States,Detroit,Michigan,29976,Central,FUR-TA-10000006,Furniture,Tables,Table Model-F6,2550.87,7,0.0,32.63
182,CA-2025-469283,2025-05-26,2025-06-01,Standard Class,CUST-00122,James Lee,Consumer,United States,Richmond,Virginia,94108,South,OFF-SU-10000010,Office Supplies,Supplies,Supplie Model-J10,162.45,3,0.0,52.98
183,CA-2024-532424,2024-12-06,2024-12-11,Second Class,CUST-00278,Charles Robinson,Home Office,United States,Baltimore,Maryland,14433,East,TEC-CO-10000005,Technology,Copiers,Copier Model-E5,1331.37,1,0.0,758.82
184,CA-2024-799143,2024-05-20,2024-05-22,First Class,CUST-00017,Roy Phan,Consumer,United States,Los Angeles,California,38668,West,OFF-FA-10000010,Office Supplies,Fasteners,Fastener Model-J10,7.38,1,0.0,4.17
185,CA-2025-388086,2025-09-23,2025-09-29,Standard Class,CUST-00198,John Jackson,Home Office,United States,New York,New York,79758,East,OFF-LA-10000007,Office Supplies,Labels,Label Model-G7,11.46,1,0.0,7.22
186,CA-2025-954814,2025-07-02,2025-07-03,Same Day,CUST-00206,Robert Lewis,Consumer,United States,Chicago,Illinois,24026,Central,TEC-MA-10000011,Technology,Machines,Machine Model-K11,711.14,3,0.2,-46.11
187,CA-2024-785491,2024-12-28,2025-01-01,Second Class,CUST-00020,Ruben Ausman,Consumer,United States,Richmond,Virginia,70161,South,OFF-LA-10000010,Office Supplies,Labels,Label Model-J10,27.32,4,0.1,14.21
188,CA-2026-186702,2026-05-28,2026-05-29,Same Day,CUST-00023,Janet Molinari,Consumer,United States,Columbus,Ohio,59436,Central,OFF-LA-10000007,Office Supplies,Labels,Label Model-G7,12.95,1,0.0,7.57
189,CA-2025-177959,2025-05-26,2025-06-01,Standard Class,CUST-00118,Charles Thomas,Consumer,United States,Baltimore,Maryland,15577,East,FUR-TA-10000014,Furniture,Tables,Table Model-N14,2586.78,10,0.1,-256.29
190,CA-2025-180674,2025-12-01,2025-12-06,Second Class,CUST-00238,Karen Anderson,Consumer,United States,Philadelphia,Pennsylvania,51220,East,FUR-BO-10000005,Furniture,Bookcases,Bookcase Model-E5,679.2,10,0.8,-2117.8
191,CA-2024-462659,2024-11-19,2024-11-26,Standard Class,CUST-00148,Charles Robinson,Consumer,United States,Richmond,Virginia,28343,South,TEC-AC-10000008,Technology,Accessories,Accessorie Model-H8,297.0,2,0.0,156.95
192,CA-2024-473095,2024-11-27,2024-11-28,Same Day,CUST-00124,Margaret Perez,Corporate,United States,Detroit,Michigan,13883,Central,OFF-PA-10000013,Office Supplies,Paper,Paper Model-M13,160.24,8,0.0,80.16
193,CA-2025-498458,2025-07-20,2025-07-24,Second Class,CUST-00047,Gary Mitchum,Consumer,United States,Houston,Texas,91083,Central,OFF-AR-10000001,Office Supplies,Art,Art Model-A1,49.09,2,0.4,12.36
194,CA-2025-898329,2025-12-29,2025-12-31,First Class,CUST-00328,John Perez,Home Office,United States,Detroit,Michigan,57277,Central,FUR-CH-10000013,Furniture,Chairs,Chair Model-M13,433.05,5,0.0,51.57
195,CA-2024-503951,2024-11-06,2024-11-10,Second Class,CUST-00178,Lisa Thomas,Home Office,United States,Houston,Texas,13442,Central,FUR-CH-10000008,Furniture,Chairs,Chair Model-H8,153.26,2,0.6,-135.78
196,CA-2024-277820,2024-01-13,2024-01-17,Second Class,CUST-00348,Robert Lee,Corporate,United States,Newark,New Jersey,83339,East,TEC-MA-10000007,Technology,Machines,Machine Model-G7,4770.92,4,0.0,1311.28
197,CA-2025-607753,2025-12-02,2025-12-04,First Class,CUST-00086,Elizabeth Garcia,Corporate,United States,Charlotte,North Carolina,74634,South,FUR-FU-10000008,Furniture,Furnishings,Furnishing Model-H8,94.98,7,0.2,0.62
198,CA-2026-448354,2026-12-31,2027-01-02,First Class,CUST-00318,Donald Williams,Consumer,United States,Indianapolis,Indiana,90828,Central,FUR-TA-10000006,Furniture,Tables,Table Model-F6,671.41,3,0.5,-620.0
199,CA-2026-732512,2026-05-11,2026-05-18,Standard Class,CUST-00118,Charles Thomas,Consumer,United States,Detroit,Michigan,66441,Central,TEC-AC-10000014,Technology,Accessories,Accessorie Model-N14,1016.48,10,0.2,412.71
200,CA-2025-393916,2025-12-06,2025-12-10,Second Class,CUST-00112,Betty Jackson,Corporate,United States,Nashville,Tennessee,92955,South,OFF-FA-10000006,Office Supplies,Fasteners,Fastener Model-F6,58.2,4,0.0,36.74
201,CA-2026-842776,2026-04-16,2026-04-19,First Class,CUST-00029,Joe Elijah,Home Office,United States,Denver,Colorado,81516,West,FUR-TA-10000002,Furniture,Tables,Table Model-B2,2668.99,9,0.5,-2318.3
202,CA-2024-849979,2024-08-02,2024-08-05,First Class,CUST-00304,James Perez,Home Office,United States,Wilmington,Delaware,98208,East,OFF-FA-10000008,Office Supplies,Fasteners,Fastener Model-H8,13.28,5,0.1,3.86
203,CA-2025-929130,2025-03-09,2025-03-10,Same Day,CUST-00178,Lisa Thomas,Home Office,United States,Indianapolis,Indiana,62534,Central,OFF-LA-10000002,Office Supplies,Labels,Label Model-B2,95.55,7,0.0,56.39
204,CA-2025-146448,2025-01-03,2025-01-10,Standard Class,CUST-00224,Lisa Wilson,Corporate,United States,New York,New York,42536,East,OFF-ST-10000004,Office Supplies,Storage,Storage Model-D4,418.92,3,0.0,185.46
205,CA-2025-567432,2025-07-30,2025-08-05,Standard Class,CUST-00280,Jennifer Johnson,Home Office,United States,Detroit,Michigan,66420,Central,FUR-CH-10000013,Furniture,Chairs,Chair Model-M13,243.99,5,0.1,-12.23
206,CA-2025-190025,2025-01-18,2025-01-25,Standard Class,CUST-00296,Christopher Taylor,Corporate,United States,Portland,Oregon,13219,West,OFF-FA-10000004,Office Supplies,Fasteners,Fastener Model-D4,17.22,7,0.0,6.45
207,CA-2024-599292,2024-04-28,2024-05-04,Standard Class,CUST-00036,Arthur Grieder,Consumer,United States,Charlotte,North Carolina,54966,South,OFF-EN-10000012,Office Supplies,Envelopes,Envelope Model-L12,221.49,9,0.0,147.84
208,CA-2024-779445,2024-04-09,2024-04-15,Standard Class,CUST-00180,Jennifer Rodriguez,Home Office,United States,Miami,Florida,49356,South,FUR-BO-10000012,Furniture,Bookcases,Bookcase Model-L12,418.25,2,0.3,-69.87
209,CA-2024-584498,2024-04-21,2024-04-23,First Class,CUST-00328,John Perez,Home Office,United States,Denver,Colorado,32865,West,OFF-LA-10000007,Office Supplies,Labels,Label Model-G7,51.12,9,0.0,26.78
210,CA-2024-571413,2024-08-25,2024-08-31,Standard Class,CUST-00047,Gary Mitchum,Consumer,United States,Salt Lake City,Utah,96154,West,OFF-EN-10000006,Office Supplies,Envelopes,Envelope Model-F6,148.9,10,0.0,96.23
211,CA-2025-938338,2025-08-29,2025-08-30,Same Day,CUST-00310,John Anderson,Home Office,United States,Seattle,Washington,46483,West,OFF-SU-10000013,Office Supplies,Supplies,Supplie Model-M13,146.68,2,0.0,43.67
212,CA-2026-770153,2026-06-11,2026-06-14,First Class,CUST-00116,Susan Davis,Consumer,United States,Phoenix,Arizona,24936,West,OFF-AP-10000008,Office Supplies,Appliances,Appliance Model-H8,1741.44,8,0.0,663.65
213,CA-2024-840282,2024-11-16,2024-11-21,Second Class,CUST-00150,Sandra Lee,Corporate,United States,Boston,Massachusetts,56135,East,TEC-CO-10000007,Technology,Copiers,Copier Model-G7,2710.95,3,0.0,1506.57
214,CA-2026-827120,2026-03-30,2026-04-04,Second Class,CUST-00252,Jennifer Wilson,Corporate,United States,Newark,New Jersey,27556,East,OFF-AR-10000006,Office Supplies,Art,Art Model-F6,41.2,5,0.2,10.6
215,CA-2024-776604,2024-05-24,2024-05-28,Second Class,CUST-00254,Sarah Miller,Corporate,United States,Denver,Colorado,60293,West,OFF-EN-10000004,Office Supplies,Envelopes,Envelope Model-D4,86.76,9,0.0,51.73
